Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 15.27     18.91    18.91                             _init
[348]    0.0    0.00    0.00  203497         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [348]
-----------------------------------------------
                0.00    0.00   26456/185192      std::pair<std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >, bool> std::map<unsigned long, jit_asm_instruction*, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::emplace<unsigned long&, jit_asm_instruction*&>(unsigned long&, jit_asm_instruction*&) [195]
                0.00    0.00   26456/185192      std::pair<std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >, bool> std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_emplace_unique<unsigned long&, jit_asm_instruction*&>(unsigned long&, jit_asm_instruction*&) [196]
                0.00    0.00   26456/185192      std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >* std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_create_node<unsigned long&, jit_asm_instruction*&>(unsigned long&, jit_asm_instruction*&) [286]
                0.00    0.00   26456/185192      void std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_construct_node<unsigned long&, jit_asm_instruction*&>(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, unsigned long&, jit_asm_instruction*&) [310]
                0.00    0.00   26456/185192      decltype (::new ((void*)(0)) std::pair<unsigned long const, jit_asm_instruction*>((declval<unsigned long&>)(), (declval<jit_asm_instruction*&>)())) std::construct_at<std::pair<unsigned long const, jit_asm_instruction*>, unsigned long&, jit_asm_instruction*&>(std::pair<unsigned long const, jit_asm_instruction*>*, unsigned long&, jit_asm_instruction*&) [380]
                0.00    0.00   26456/185192      void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > > >::construct<std::pair<unsigned long const, jit_asm_instruction*>, unsigned long&, jit_asm_instruction*&>(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > >&, std::pair<unsigned long const, jit_asm_instruction*>*, unsigned long&, jit_asm_instruction*&) [376]
                0.00    0.00   26456/185192      std::pair<unsigned long const, jit_asm_instruction*>::pair<unsigned long&, jit_asm_instruction*&, true>(unsigned long&, jit_asm_instruction*&) [377]
[349]    0.0    0.00    0.00  185192         jit_asm_instruction*& std::forward<jit_asm_instruction*&>(std::remove_reference<jit_asm_instruction*&>::type&) [349]
-----------------------------------------------
                0.00    0.00   26456/185192      std::pair<std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >, bool> std::map<unsigned long, jit_asm_instruction*, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::emplace<unsigned long&, jit_asm_instruction*&>(unsigned long&, jit_asm_instruction*&) [195]
                0.00    0.00   26456/185192      std::pair<std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >, bool> std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_emplace_unique<unsigned long&, jit_asm_instruction*&>(unsigned long&, jit_asm_instruction*&) [196]
                0.00    0.00   26456/185192      std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >* std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_create_node<unsigned long&, jit_asm_instruction*&>(unsigned long&, jit_asm_instruction*&) [286]
                0.00    0.00   26456/185192      void std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_construct_node<unsigned long&, jit_asm_instruction*&>(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, unsigned long&, jit_asm_instruction*&) [310]
                0.00    0.00   26456/185192      decltype (::new ((void*)(0)) std::pair<unsigned long const, jit_asm_instruction*>((declval<unsigned long&>)(), (declval<jit_asm_instruction*&>)())) std::construct_at<std::pair<unsigned long const, jit_asm_instruction*>, unsigned long&, jit_asm_instruction*&>(std::pair<unsigned long const, jit_asm_instruction*>*, unsigned long&, jit_asm_instruction*&) [380]
                0.00    0.00   26456/185192      void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > > >::construct<std::pair<unsigned long const, jit_asm_instruction*>, unsigned long&, jit_asm_instruction*&>(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > >&, std::pair<unsigned long const, jit_asm_instruction*>*, unsigned long&, jit_asm_instruction*&) [376]
                0.00    0.00   26456/185192      std::pair<unsigned long const, jit_asm_instruction*>::pair<unsigned long&, jit_asm_instruction*&, true>(unsigned long&, jit_asm_instruction*&) [377]
[350]    0.0    0.00    0.00  185192         unsigned long& std::forward<unsigned long&>(std::remove_reference<unsigned long&>::type&) [350]
-----------------------------------------------
                0.00    0.00    1827/148469      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const [581]
                0.00    0.00  146642/148469      std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [357]
[351]    0.0    0.00    0.00  148469         std::char_traits<char>::length(char const*) [351]
-----------------------------------------------
                0.00    0.00  146642/146642      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::starts_with(char const*) const [355]
[352]    0.0    0.00    0.00  146642         std::basic_string_view<char, std::char_traits<char> >::starts_with(char const*) const [352]
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [357]
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::starts_with(std::basic_string_view<char, std::char_traits<char> >) const [353]
-----------------------------------------------
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::starts_with(char const*) const [352]
[353]    0.0    0.00    0.00  146642         std::basic_string_view<char, std::char_traits<char> >::starts_with(std::basic_string_view<char, std::char_traits<char> >) const [353]
                0.00    0.00  146642/586568      std::basic_string_view<char, std::char_traits<char> >::size() const [345]
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [354]
                0.00    0.00  146642/146642      bool std::operator==<char, std::char_traits<char> >(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >) [359]
-----------------------------------------------
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::starts_with(std::basic_string_view<char, std::char_traits<char> >) const [353]
[354]    0.0    0.00    0.00  146642         std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [354]
                0.00    0.00  146642/586568      std::basic_string_view<char, std::char_traits<char> >::size() const [345]
                0.00    0.00  146642/146642      std::__sv_check(unsigned long, unsigned long, char const*) [358]
                0.00    0.00  146642/284899      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [347]
                0.00    0.00  146642/293284      std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*, unsigned long) [346]
-----------------------------------------------
                0.00    0.00    1827/146642      parse_call(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [303]
                0.00    0.00    1846/146642      parse_jxx_ldst(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [319]
                0.00    0.00    4338/146642      parse_ipt_stop(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [478]
                0.00    0.00    7074/146642      parse_ipt_start(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [430]
                0.00    0.00   10673/146642      parse_label(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [301]
                0.00    0.00   15300/146642      parse_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [299]
                0.00    0.00   18899/146642      parse_jxx(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [300]
                0.00    0.00   26682/146642      parse_jmp(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [298]
                0.00    0.00   28895/146642      parse_block_size(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [369]
                0.00    0.00   31108/146642      parse_block(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, trace_element&) [302]
[355]    0.0    0.00    0.00  146642         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::starts_with(char const*) const [355]
                0.00    0.00  146642/203497      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [348]
                0.00    0.00  146642/146642      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [356]
                0.00    0.00  146642/293284      std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*, unsigned long) [346]
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::starts_with(char const*) const [352]
-----------------------------------------------
                0.00    0.00  146642/146642      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::starts_with(char const*) const [355]
[356]    0.0    0.00    0.00  146642         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [356]
                0.00    0.00  146642/645898      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [344]
-----------------------------------------------
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::starts_with(char const*) const [352]
[357]    0.0    0.00    0.00  146642         std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [357]
                0.00    0.00  146642/148469      std::char_traits<char>::length(char const*) [351]
-----------------------------------------------
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [354]
[358]    0.0    0.00    0.00  146642         std::__sv_check(unsigned long, unsigned long, char const*) [358]
-----------------------------------------------
                0.00    0.00  146642/146642      std::basic_string_view<char, std::char_traits<char> >::starts_with(std::basic_string_view<char, std::char_traits<char> >) const [353]
[359]    0.0    0.00    0.00  146642         bool std::operator==<char, std::char_traits<char> >(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >) [359]
                0.00    0.00  293284/586568      std::basic_string_view<char, std::char_traits<char> >::size() const [345]
                0.00    0.00  136430/136430      std::basic_string_view<char, std::char_traits<char> >::compare(std::basic_string_view<char, std::char_traits<char> >) const [361]
-----------------------------------------------
                0.00    0.00    1827/138257      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const [581]
                0.00    0.00  136430/138257      std::basic_string_view<char, std::char_traits<char> >::compare(std::basic_string_view<char, std::char_traits<char> >) const [361]
[360]    0.0    0.00    0.00  138257         std::char_traits<char>::compare(char const*, char const*, unsigned long) [360]
-----------------------------------------------
                0.00    0.00  136430/136430      bool std::operator==<char, std::char_traits<char> >(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >) [359]
[361]    0.0    0.00    0.00  136430         std::basic_string_view<char, std::char_traits<char> >::compare(std::basic_string_view<char, std::char_traits<char> >) const [361]
                0.00    0.00  136430/284899      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [347]
                0.00    0.00  136430/138257      std::char_traits<char>::compare(char const*, char const*, unsigned long) [360]
                0.00    0.00   31108/31108       std::basic_string_view<char, std::char_traits<char> >::_S_compare(unsigned long, unsigned long) [368]
-----------------------------------------------
                0.00    0.00    1827/82931       std::char_traits<char>::copy(char*, char const*, unsigned long) [582]
                0.00    0.00    2213/82931       std::char_traits<char>::move(char*, char const*, unsigned long) [557]
                0.00    0.00    2213/82931       std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > >&, std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*, unsigned long) [558]
                0.00    0.00    2213/82931       std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > >&, unsigned long) [560]
                0.00    0.00    2223/82931       std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long) [540]
                0.00    0.00    2223/82931       std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long) [541]
                0.00    0.00    3435/82931       std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [513]
                0.00    0.00    3599/82931       std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> >&, unsigned long) [494]
                0.00    0.00    3599/82931       std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> >&, std::__detail::_Hash_node<std::pair<int const, trace_element>, false>*, unsigned long) [492]
                0.00    0.00    5648/82931       std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [452]
                0.00    0.00    7027/82931       std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> >&, unsigned long) [246]
                0.00    0.00    7027/82931       std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> >&, std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false>*, unsigned long) [435]
                0.00    0.00   13228/82931       std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > >&, std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, unsigned long) [402]
                0.00    0.00   26456/82931       std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > >&, unsigned long) [375]
[362]    0.0    0.00    0.00   82931         std::is_constant_evaluated() [362]
-----------------------------------------------
                0.00    0.00   13228/79368       std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*) [311]
                0.00    0.00   13228/79368       std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_put_node(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*) [404]
                0.00    0.00   26456/79368       std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_get_node() [379]
                0.00    0.00   26456/79368       void std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_construct_node<unsigned long&, jit_asm_instruction*&>(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, unsigned long&, jit_asm_instruction*&) [310]
[363]    0.0    0.00    0.00   79368         std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_get_Node_allocator() [363]
-----------------------------------------------
                0.00    0.00    2213/78590       void std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [323]
                0.00    0.00    2213/78590       decltype (::new ((void*)(0)) std::pair<unsigned long const, basic_block*>((declval<std::piecewise_construct_t const&>)(), (declval<std::tuple<unsigned long const&> >)(), (declval<std::tuple<> >)())) std::construct_at<std::pair<unsigned long const, basic_block*>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::pair<unsigned long const, basic_block*>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [573]
                0.00    0.00    3599/78590       std::__detail::_Hash_node<std::pair<int const, trace_element>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [500]
                0.00    0.00    3599/78590       decltype (::new ((void*)(0)) std::pair<int const, trace_element>((declval<std::piecewise_construct_t const&>)(), (declval<std::tuple<int&&> >)(), (declval<std::tuple<> >)())) std::construct_at<std::pair<int const, trace_element>, std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::pair<int const, trace_element>*, std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [508]
                0.00    0.00    7027/78590       std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [240]
                0.00    0.00    7027/78590       decltype (::new ((void*)(0)) std::pair<unsigned long const, unsigned long>((declval<std::piecewise_construct_t const&>)(), (declval<std::tuple<unsigned long const&> >)(), (declval<std::tuple<> >)())) std::construct_at<std::pair<unsigned long const, unsigned long>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::pair<unsigned long const, unsigned long>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [294]
                0.00    0.00   26456/78590       void std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_construct_node<unsigned long&, jit_asm_instruction*&>(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, unsigned long&, jit_asm_instruction*&) [310]
                0.00    0.00   26456/78590       decltype (::new ((void*)(0)) std::pair<unsigned long const, jit_asm_instruction*>((declval<unsigned long&>)(), (declval<jit_asm_instruction*&>)())) std::construct_at<std::pair<unsigned long const, jit_asm_instruction*>, unsigned long&, jit_asm_instruction*&>(std::pair<unsigned long const, jit_asm_instruction*>*, unsigned long&, jit_asm_instruction*&) [380]
[364]    0.0    0.00    0.00   78590         operator new(unsigned long, void*) [364]
-----------------------------------------------
                0.00    0.00    2213/53569       std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> > std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned long const, basic_block*> >, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [78]
                0.00    0.00    2213/53569       std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >* std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [321]
                0.00    0.00    2213/53569       void std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [323]
                0.00    0.00    2213/53569       decltype (::new ((void*)(0)) std::pair<unsigned long const, basic_block*>((declval<std::piecewise_construct_t const&>)(), (declval<std::tuple<unsigned long const&> >)(), (declval<std::tuple<> >)())) std::construct_at<std::pair<unsigned long const, basic_block*>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::pair<unsigned long const, basic_block*>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [573]
                0.00    0.00    2213/53569       void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > > >::construct<std::pair<unsigned long const, basic_block*>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > >&, std::pair<unsigned long const, basic_block*>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [561]
                0.00    0.00    3599/53569       std::_Hashtable<int, std::pair<int const, trace_element>, std::allocator<std::pair<int const, trace_element> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> > >*, std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [485]
                0.00    0.00    3599/53569       std::__detail::_Hash_node<std::pair<int const, trace_element>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [500]
                0.00    0.00    3599/53569       decltype (::new ((void*)(0)) std::pair<int const, trace_element>((declval<std::piecewise_construct_t const&>)(), (declval<std::tuple<int&&> >)(), (declval<std::tuple<> >)())) std::construct_at<std::pair<int const, trace_element>, std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::pair<int const, trace_element>*, std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [508]
                0.00    0.00    3599/53569       void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> > >::construct<std::pair<int const, trace_element>, std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, trace_element>, false> >&, std::pair<int const, trace_element>*, std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [495]
                0.00    0.00    7027/53569       std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> > >*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [239]
                0.00    0.00    7027/53569       std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [240]
                0.00    0.00    7027/53569       decltype (::new ((void*)(0)) std::pair<unsigned long const, unsigned long>((declval<std::piecewise_construct_t const&>)(), (declval<std::tuple<unsigned long const&> >)(), (declval<std::tuple<> >)())) std::construct_at<std::pair<unsigned long const, unsigned long>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::pair<unsigned long const, unsigned long>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [294]
                0.00    0.00    7027/53569       void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> > >::construct<std::pair<unsigned long const, unsigned long>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false> >&, std::pair<unsigned long const, unsigned long>*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [291]
[365]    0.0    0.00    0.00   53569         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [365]
-----------------------------------------------
                0.00    0.00    2213/53569       std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> > std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned long const, basic_block*> >, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [78]
